,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,contig_1,74016,74129,113,61.0,61.0,46.0,4.098887895405015,4.098887895405016,0.4071753815058733
1,contig_1,87452,90793,3341,29.374438790781202,32.0,43.279257707273274,-4.083682094208325,-5.606525369588737,-0.5591144666417455
2,contig_1,212179,212627,448,51.54017857142857,52.0,39.0,4.041461327389503,4.190468490181126,0.40222341174162496
3,contig_1,226655,229120,2465,63.85922920892495,67.0,47.0,4.511144043288057,5.355685419460138,0.44223438266372866
4,contig_1,229741,230795,1054,65.69070208728652,68.0,48.260910815939276,4.54280198702677,5.243645330106388,0.44483404139864097
5,contig_1,237656,237657,1,34.0,34.0,52.0,-4.396973435363304,-4.396973435363304,-0.6129768768907528
6,contig_1,289692,289733,41,60.926829268292686,61.0,46.0,4.07878483801514,4.098887895405016,0.4054438009328608
7,contig_1,298407,302115,3708,29.426914778856528,32.0,39.0,-3.124439374608867,-4.5590006415056505,-0.4063378309852823
8,contig_1,348138,350625,2487,33.97788500201045,37.0,47.70647366304785,-3.657991576891018,-5.551417279127532,-0.48958899717051424
9,contig_1,356489,359652,3163,53.69111602908631,57.0,39.0,4.738482101091919,5.810740551604604,0.46120926924344613
10,contig_1,364365,364366,1,29.0,29.0,44.0,-4.330689578305071,-4.330689578305071,-0.6014506235097252
11,contig_1,365954,365955,1,30.0,30.0,44.0,-4.0434595310527275,-4.0434595310527275,-0.5525410230287788
12,contig_1,416725,417255,530,31.49622641509434,32.0,43.0,-3.4033108447850196,-4.430886106416352,-0.4491576711497811
13,contig_1,457741,458584,843,20.294187425860024,21.0,29.0,-3.8162085974430875,-4.38021200024513,-0.5149863241933207
14,contig_1,530114,530115,1,25.0,25.0,37.0,-4.12108927355336,-4.12108927355336,-0.5655971758542251
15,contig_1,539851,542698,2847,23.129610115911486,26.0,34.59747102212856,-4.2116129686149835,-5.438576903421254,-0.580925637362714
16,contig_1,615430,615632,202,25.099009900990097,26.0,36.0,-3.8491289710305145,-4.937064122504462,-0.5203664523034044
17,contig_1,640704,641879,1175,43.09531914893617,44.0,32.0,4.359761065194646,4.717056910143757,0.4294592726159225
18,contig_1,644732,644843,111,42.98198198198198,43.0,32.0,4.314999535442562,4.322115595171785,0.42566010463419895
19,contig_1,653103,653104,1,20.0,20.0,30.0,-4.234946229220956,-4.234946229220956,-0.5849625007211563
20,contig_1,676126,679439,3313,53.79776637488681,58.0,37.637790522185334,5.409306539008523,6.629404330008047,0.5153643358808553
21,contig_1,685842,685843,1,26.0,26.0,40.0,-4.445581597206008,-4.445581597206008,-0.6214883767462701
22,contig_1,731571,733846,2275,30.414505494505494,34.0,40.46065934065934,-3.162312575245208,-4.9541889491699145,-0.41176028221413935
23,contig_1,749066,749067,1,30.0,30.0,47.0,-4.593474515152959,-4.593474515152959,-0.6476982560691188
24,contig_1,749115,749116,1,27.0,27.0,47.0,-5.400163158499967,-5.400163158499967,-0.7997013495141687
25,contig_1,755696,755873,177,55.98870056497175,56.0,42.0,4.1870684035308425,4.190468490181126,0.41474636921209274
26,contig_1,766460,767024,564,28.75531914893617,30.0,40.530141843971634,-3.6929727921104822,-4.3376951892136635,-0.4951663744463039
