,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,contig_1,10345,10346,1,22.0,22.0,35.0,-4.027230666801043,-4.027230666801043,-0.6698513983076693
1,contig_1,41549,45752,4203,18.757792053295265,21.0,27.0,-3.320847602133646,-5.5976556748525255,-0.5254693865245044
2,contig_1,157039,158574,1535,18.711400651465798,20.0,27.0,-3.3391921892969894,-5.20222491742949,-0.5290418509800877
3,contig_1,189955,194547,4592,19.913980836236934,25.0,31.0,-3.8797324831169377,-5.227736579198718,-0.6384865685933467
4,contig_1,198992,199197,205,39.11219512195122,40.0,28.0,4.175546386571911,4.514073693536511,0.4821916805877205
5,contig_1,199198,201105,1907,41.67697954902989,44.0,28.727320398531724,4.7551811833270445,6.0393066150253585,0.5368272964123538
6,contig_1,201900,202932,1032,40.82461240310077,41.0,29.0,4.291720337600402,4.3562909775204215,0.49338628838132575
7,contig_1,215440,216980,1540,15.478571428571428,16.0,23.0,-3.5530821716425534,-4.7036383102439245,-0.571361534908306
8,contig_1,255192,255245,53,22.77358490566038,23.0,32.0,-3.1399695816943813,-4.732650892989636,-0.49071049380817766
9,contig_1,361854,361855,1,16.0,16.0,28.0,-4.637323835396583,-4.637323835396583,-0.8073549220576042
10,contig_1,384771,384772,1,20.0,20.0,33.0,-4.267570399884135,-4.267570399884135,-0.7224660244710911
11,contig_1,440163,442057,1894,22.478352692713834,26.0,35.237064413938754,-3.927763039370968,-5.857510172587663,-0.6485574261720303
12,contig_1,464529,466476,1947,25.26964560862866,27.0,34.0,-2.8031182338091596,-4.1438661255031315,-0.42812931485666933
13,contig_1,496605,496686,81,19.901234567901234,20.0,28.0,-3.1497509860432613,-4.637323835396583,-0.49256889641426144
14,contig_1,562870,563474,604,15.44205298013245,17.0,25.0,-4.143491798763537,-4.7593424691156905,-0.6950635270375832
15,contig_1,678045,679144,1099,26.383075523202912,28.0,40.0,-3.6961968336817272,-4.599193012359362,-0.6003872480168393
16,contig_1,743819,746180,2361,60.98178737822956,64.0,44.0,4.059017388728981,4.791388770170847,0.47087491265737835
17,contig_1,754838,754839,1,27.0,27.0,43.0,-4.034324773412619,-4.034324773412619,-0.6713772525386293
18,contig_1,779955,785338,5383,12.026193572357421,16.0,23.0,-5.155680543208505,-7.488846253832256,-0.9354537758672385
19,contig_1,840390,844195,3805,18.777135348226018,21.0,28.0,-3.578379270260403,-5.018632065768795,-0.5764498458689117
20,contig_1,986904,986905,1,17.0,17.0,27.0,-4.015932645160385,-4.015932645160385,-0.6674246609131291
21,contig_1,1032040,1032041,1,27.0,27.0,43.0,-4.034324773412619,-4.034324773412619,-0.6713772525386293
22,contig_1,1114797,1114798,1,15.0,15.0,28.0,-5.018632065768795,-5.018632065768795,-0.9004643264490856
23,contig_1,1115537,1117512,1975,18.600506329113923,20.0,28.0,-3.645729368970415,-5.018632065768795,-0.5900849333337439
24,contig_1,1130132,1133987,3855,20.464072632944227,24.0,29.963164721141375,-3.450604386681335,-4.688164932779545,-0.5500967199716362
25,contig_1,1221206,1223741,2535,16.502564102564104,18.0,24.44457593688363,-3.5198495510979018,-5.186407687132568,-0.5668241756849537
26,contig_1,1236256,1236980,724,36.48756906077348,37.0,26.0,4.244986436191394,4.455410888863862,0.488893413095016
27,contig_1,1337313,1337314,1,16.0,16.0,29.0,-4.8477007900847,-4.8477007900847,-0.8579809951275721
28,contig_1,1460713,1463613,2900,15.38448275862069,18.0,25.0,-4.168078037964738,-5.186407687132568,-0.7004521552209149
29,contig_1,1520693,1521671,978,37.5920245398773,39.0,26.142126789366053,4.6153528953172165,5.276690154280934,0.5240500984581499
30,contig_1,1526582,1526672,90,18.933333333333334,19.0,27.0,-3.2514331808091836,-4.806794160006454,-0.5120309782673049
31,contig_1,1533553,1536141,2588,32.27086553323029,34.0,23.0,4.241922983585346,5.0445894923152395,0.48859841153445116
