,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,contig_1,162488,165525,3037,50.38821205136648,58.0,66.83338821205136,-3.6583463315070284,-5.52773188939746,-0.40748275009411805
1,contig_1,194264,194700,436,51.80275229357798,53.0,64.0,-2.842436270070673,-4.865656799372114,-0.30504315440522045
2,contig_1,219275,222426,3151,46.09362107267534,51.0,63.57061250396699,-4.0813755922890245,-6.244694033518171,-0.4637928799619211
3,contig_1,286026,286211,185,50.77837837837838,51.0,69.0,-3.923593773810606,-4.30271647915307,-0.44238203903669365
4,contig_1,288186,288187,1,51.0,51.0,70.0,-4.031667614912356,-4.031667614912356,-0.45685767497347096
5,contig_1,289004,289005,1,46.0,46.0,71.0,-5.21850904942357,-5.21850904942357,-0.6261851634476692
6,contig_1,334865,335193,328,39.78048780487805,41.0,56.0,-4.299466715434099,-5.292501657560178,-0.49336585996380355
7,contig_1,341212,342104,892,35.92152466367713,40.0,56.0,-5.31311506913187,-6.605870451984996,-0.6405782416222341
8,contig_1,480790,480963,173,128.34104046242774,130.0,100.0,4.129864192366059,4.373892669406473,0.359982584330986
9,contig_1,496662,496663,1,63.0,63.0,92.0,-4.675789354091134,-4.675789354091134,-0.5462820325570963
10,contig_1,513253,513988,735,73.45714285714286,76.0,89.0,-2.607916813944869,-4.005695378078786,-0.2769025530777082
11,contig_1,557720,563903,6183,22.213326863981887,31.0,40.0,-6.57995568683542,-10.335837828151476,-0.8485745201843796
12,contig_1,617912,621902,3990,38.09573934837093,42.0,51.0,-3.760951900561013,-5.230696067234305,-0.42086759227093173
13,contig_1,680069,680070,1,65.0,65.0,91.0,-4.241806622020325,-4.241806622020325,-0.4854268271702417
14,contig_1,718928,720118,1190,64.22689075630252,68.0,85.0,-3.6339304630505564,-4.884584761409414,-0.4042853844295867
15,contig_1,767151,767329,178,40.53932584269663,41.0,55.0,-3.9065286556233394,-4.050771161013079,-0.4401095212356765
16,contig_1,830855,830856,1,45.0,45.0,62.0,-4.0723396808042205,-4.0723396808042205,-0.46234321405720047
17,contig_1,834937,834949,12,48.75,50.0,62.0,-3.1826382394196675,-5.258608269316959,-0.3468659966372646
18,contig_1,889327,889328,1,37.0,37.0,51.0,-4.076991714484663,-4.076991714484663,-0.46297197634254583
19,contig_1,890687,891671,984,39.6869918699187,42.0,51.0,-3.3019931604526365,-4.653843890859484,-0.36183103165537145
20,contig_1,892452,892453,1,37.0,37.0,51.0,-4.076991714484663,-4.076991714484663,-0.46297197634254583
21,contig_1,893139,893140,1,33.0,33.0,51.0,-5.230696067234305,-5.230696067234305,-0.6280312226130421
22,contig_1,910306,910569,263,57.745247148288975,58.0,77.0,-3.717367067468115,-4.432842083027572,-0.4151562386342156
23,contig_1,999325,1000116,791,38.34386852085967,41.0,49.0,-3.2379820350588266,-4.542005203603141,-0.35378585107646676
24,contig_1,1000712,1002268,1556,37.190874035989715,42.0,49.0,-3.584109343989595,-4.842203785185957,-0.39783309558903485
25,contig_1,1013433,1015246,1813,85.96911196911196,91.0,66.0,4.411583449551145,5.532841132850433,0.3813523793736747
26,contig_1,1028167,1031441,3274,44.689981673793525,49.0,63.434941967012826,-4.385827677281495,-5.876221121748988,-0.5053262881284994
27,contig_1,1058763,1058764,1,53.0,53.0,73.0,-4.069089629876788,-4.069089629876788,-0.461904104316818
28,contig_1,1077175,1077376,201,54.54228855721393,56.0,67.35323383084577,-2.836965140866277,-4.42999080749015,-0.3043719794453772
29,contig_1,1167922,1169982,2060,83.50097087378641,88.0,64.0,4.443067676297294,5.477122456723318,0.38372106692499913
30,contig_1,1170369,1171840,1471,86.09925220938138,90.0,64.35757987763427,4.93321174883672,5.936801534772004,0.4198906320279675
31,contig_1,1177678,1178305,627,53.59170653907496,55.0,66.25677830940988,-2.8510071657372644,-4.942269979046896,-0.30605829805020285
32,contig_1,1327784,1327785,1,40.0,40.0,57.0,-4.426139084395739,-4.426139084395739,-0.5109619192773794
33,contig_1,1329689,1329690,1,41.0,41.0,57.0,-4.168073637070161,-4.168073637070161,-0.47533800954665795
34,contig_1,1387057,1387058,1,36.0,36.0,53.0,-4.75724192247384,-4.75724192247384,-0.5579954531208869
35,contig_1,1398359,1401714,3355,34.12309985096871,37.0,45.0,-3.5944991429964293,-4.942269979046896,-0.39917628982473163
36,contig_1,1470762,1470763,1,36.0,36.0,52.0,-4.565097402186435,-4.565097402186435,-0.5305147166987798
37,contig_1,1481617,1483671,2054,38.062317429406036,40.0,52.45715676728335,-4.074066602924431,-5.589868177052591,-0.4627762111719749
38,contig_1,1522745,1522864,119,56.94957983193277,57.0,44.0,4.290174187965061,4.307030258053936,0.37218167416899967
39,contig_1,1567390,1567391,1,32.0,32.0,45.0,-4.288504179155431,-4.288504179155431,-0.49185309632967467
40,contig_1,1569248,1569249,1,33.0,33.0,46.0,-4.196124229170768,-4.196124229170768,-0.4791678366985595
41,contig_1,1581436,1582693,1257,61.89180588703262,64.0,47.674622116149564,4.348602111419887,4.968541349094986,0.3765269143654979
42,contig_1,1588229,1588831,602,36.490033222591364,38.0,46.0,-3.0800927480437537,-4.196124229170768,-0.33413139673544506
